income_bound_l,income_bound_r,educ_bound_l,educ_bound_r,age_bound_l,age_bound_r,value
9.0,10.0,5.0,6.0,60.0,65.0,107
7.0,8.0,4.0,5.0,30.0,35.0,9
7.0,8.0,11.0,12.0,85.0,90.0,5
11.0,12.000000099999999,8.0,9.0,70.0,75.0,10
8.0,9.0,7.0,8.0,25.0,30.0,63
5.0,6.0,3.0,4.0,35.0,40.0,3
0.0,1.0,11.0,12.0,65.0,70.0,27
10.0,11.0,3.0,4.0,25.0,30.0,16
11.0,12.000000099999999,4.0,5.0,70.0,75.0,12
4.0,5.0,11.0,12.0,80.0,85.0,1
3.0,4.0,4.0,5.0,15.0,20.0,1
6.0,7.0,2.0,3.0,65.0,70.0,3
8.0,9.0,8.0,9.0,85.0,90.0,53
9.0,10.0,6.0,7.0,20.0,25.0,127
0.0,1.0,2.0,3.0,45.0,50.0,18
7.0,8.0,5.0,6.0,45.0,50.0,7
4.0,5.0,11.0,12.0,15.0,20.0,2
8.0,9.0,12.0,13.0,80.0,85.0,29
8.0,9.0,5.0,6.0,50.0,55.0,61
3.0,4.0,13.0,14.0,30.0,35.0,4
9.0,10.0,3.0,4.0,55.0,60.0,61
9.0,10.0,15.0,16.0,80.0,85.0,36
0.0,1.0,15.0,16.0,20.0,25.0,5
5.0,6.0,12.0,13.0,35.0,40.0,4
0.0,1.0,2.0,3.0,65.0,70.0,8
9.0,10.0,15.0,16.0,35.0,40.0,53
0.0,1.0,5.0,6.0,85.0,90.0,17
7.0,8.0,10.0,11.0,35.0,40.0,27
6.0,7.0,3.0,4.0,20.0,25.0,2
4.0,5.0,12.0,13.0,60.0,65.0,1
9.0,10.0,5.0,6.0,70.0,75.0,225
5.0,6.0,14.0,15.0,25.0,30.0,5
11.0,12.000000099999999,12.0,13.0,35.0,40.0,295
0.0,1.0,4.0,5.0,85.0,90.0,32
5.0,6.0,3.0,4.0,45.0,50.0,1
11.0,12.000000099999999,7.0,8.0,85.0,90.0,1
7.0,8.0,11.0,12.0,80.0,85.0,8
9.0,10.0,9.0,10.0,90.0,95.0,327
2.0,3.0,7.0,8.0,70.0,75.0,1
2.0,3.0,10.0,11.0,40.0,45.0,1
8.0,9.0,4.0,5.0,40.0,45.0,73
11.0,12.000000099999999,11.0,12.0,60.0,65.0,183
0.0,1.0,6.0,7.0,45.0,50.0,42
0.0,1.0,6.0,7.0,60.0,65.0,46
7.0,8.0,3.0,4.0,80.0,85.0,3
2.0,3.0,8.0,9.0,35.0,40.0,1
11.0,12.000000099999999,3.0,4.0,55.0,60.0,9
0.0,1.0,7.0,8.0,75.0,80.0,18
11.0,12.000000099999999,10.0,11.0,85.0,90.0,9
10.0,11.0,3.0,4.0,60.0,65.0,53
1.0,2.0,16.0,17.000000100000001,50.0,55.0,1
5.0,6.0,9.0,10.0,35.0,40.0,15
1.0,2.0,5.0,6.0,55.0,60.0,1
10.0,11.0,8.0,9.0,60.0,65.0,152
8.0,9.0,11.0,12.0,30.0,35.0,166
5.0,6.0,5.0,6.0,35.0,40.0,2
9.0,10.0,4.0,5.0,45.0,50.0,120
9.0,10.0,4.0,5.0,85.0,90.0,332
8.0,9.0,13.0,14.0,85.0,90.0,32
11.0,12.000000099999999,11.0,12.0,70.0,75.0,71
11.0,12.000000099999999,3.0,4.0,65.0,70.0,3
10.0,11.0,1.0,2.0,75.0,80.0,12
8.0,9.0,12.0,13.0,45.0,50.0,110
7.0,8.0,15.0,16.0,20.0,25.0,4
7.0,8.0,8.0,9.0,80.0,85.0,12
1.0,2.0,13.0,14.0,55.0,60.0,1
9.0,10.0,1.0,2.0,45.0,50.0,90
8.0,9.0,11.0,12.0,50.0,55.0,140
8.0,9.0,10.0,11.0,60.0,65.0,75
11.0,12.000000099999999,9.0,10.0,25.0,30.0,146
7.0,8.0,1.0,2.0,50.0,55.0,5
7.0,8.0,8.0,9.0,70.0,75.0,17
5.0,6.0,3.0,4.0,25.0,30.0,1
8.0,9.0,8.0,9.0,90.0,95.0,15
8.0,9.0,15.0,16.0,85.0,90.0,11
9.0,10.0,7.0,8.0,55.0,60.0,84
11.0,12.000000099999999,12.0,13.0,25.0,30.0,52
0.0,1.0,10.0,11.0,40.0,45.0,103
11.0,12.000000099999999,11.0,12.0,50.0,55.0,399
7.0,8.0,13.0,14.0,65.0,70.0,14
2.0,3.0,9.0,10.0,40.0,45.0,4
11.0,12.000000099999999,5.0,6.0,55.0,60.0,15
0.0,1.0,1.0,2.0,30.0,35.0,41
10.0,11.0,15.0,16.0,40.0,45.0,203
8.0,9.0,16.0,17.000000100000001,70.0,75.0,9
5.0,6.0,11.0,12.0,45.0,50.0,4
9.0,10.0,8.0,9.0,45.0,50.0,173
7.0,8.0,14.0,15.0,30.0,35.0,24
11.0,12.000000099999999,13.0,14.0,75.0,80.0,112
3.0,4.0,11.0,12.0,30.0,35.0,1
7.0,8.0,2.0,3.0,55.0,60.0,5
5.0,6.0,13.0,14.0,25.0,30.0,6
9.0,10.0,2.0,3.0,15.0,20.0,4
7.0,8.0,6.0,7.0,25.0,30.0,7
6.0,7.0,7.0,8.0,85.0,90.0,1
9.0,10.0,15.0,16.0,70.0,75.0,64
3.0,4.0,11.0,12.0,35.0,40.0,2
6.0,7.0,1.0,2.0,80.0,85.0,2
9.0,10.0,1.0,2.0,75.0,80.0,71
3.0,4.0,12.0,13.0,60.0,65.0,1
8.0,9.0,11.0,12.0,90.0,95.0,20
7.0,8.0,11.0,12.0,75.0,80.0,17
11.0,12.000000099999999,13.0,14.0,50.0,55.0,1294
10.0,11.0,6.0,7.0,70.0,75.0,72
0.0,1.0,3.0,4.0,25.0,30.0,22
6.0,7.0,1.0,2.0,35.0,40.0,2
7.0,8.0,4.0,5.0,50.0,55.0,13
10.0,11.0,10.0,11.0,30.0,35.0,757
7.0,8.0,14.0,15.0,50.0,55.0,24
3.0,4.0,13.0,14.0,60.0,65.0,1
0.0,1.0,14.0,15.0,60.0,65.0,38
8.0,9.0,16.0,17.000000100000001,80.0,85.0,3
6.0,7.0,12.0,13.0,50.0,55.0,10
8.0,9.0,4.0,5.0,20.0,25.0,46
7.0,8.0,5.0,6.0,85.0,90.0,4
9.0,10.0,7.0,8.0,50.0,55.0,64
0.0,1.0,11.0,12.0,80.0,85.0,20
11.0,12.000000099999999,1.0,2.0,55.0,60.0,4
8.0,9.0,10.0,11.0,50.0,55.0,77
4.0,5.0,4.0,5.0,35.0,40.0,1
0.0,1.0,8.0,9.0,65.0,70.0,17
0.0,1.0,1.0,2.0,45.0,50.0,34
9.0,10.0,1.0,2.0,85.0,90.0,33
11.0,12.000000099999999,1.0,2.0,45.0,50.0,9
9.0,10.0,2.0,3.0,65.0,70.0,51
9.0,10.0,16.0,17.000000100000001,45.0,50.0,27
3.0,4.0,11.0,12.0,20.0,25.0,3
9.0,10.0,8.0,9.0,35.0,40.0,246
7.0,8.0,14.0,15.0,25.0,30.0,24
10.0,11.0,13.0,14.0,55.0,60.0,966
9.0,10.0,6.0,7.0,15.0,20.0,57
11.0,12.000000099999999,13.0,14.0,25.0,30.0,762
10.0,11.0,16.0,17.000000100000001,90.0,95.0,6
8.0,9.0,12.0,13.0,20.0,25.0,189
9.0,10.0,9.0,10.0,35.0,40.0,1745
2.0,3.0,11.0,12.0,25.0,30.0,1
2.0,3.0,11.0,12.0,55.0,60.0,2
10.0,11.0,1.0,2.0,90.0,95.0,2
7.0,8.0,16.0,17.000000100000001,30.0,35.0,4
10.0,11.0,14.0,15.0,45.0,50.0,1200
8.0,9.0,8.0,9.0,35.0,40.0,80
10.0,11.0,11.0,12.0,30.0,35.0,1493
5.0,6.0,4.0,5.0,55.0,60.0,2
6.0,7.0,4.0,5.0,75.0,80.0,2
4.0,5.0,7.0,8.0,30.0,35.0,1
11.0,12.000000099999999,8.0,9.0,55.0,60.0,31
4.0,5.0,14.0,15.0,35.0,40.0,2
8.0,9.0,6.0,7.0,70.0,75.0,133
7.0,8.0,15.0,16.0,40.0,45.0,1
8.0,9.0,11.0,12.0,75.0,80.0,113
0.0,1.0,6.0,7.0,75.0,80.0,20
0.0,1.0,16.0,17.000000100000001,40.0,45.0,10
7.0,8.0,15.0,16.0,70.0,75.0,1
2.0,3.0,12.0,13.0,25.0,30.0,1
8.0,9.0,7.0,8.0,20.0,25.0,92
2.0,3.0,11.0,12.0,20.0,25.0,2
8.0,9.0,6.0,7.0,75.0,80.0,117
5.0,6.0,7.0,8.0,70.0,75.0,1
3.0,4.0,14.0,15.0,50.0,55.0,2
7.0,8.0,14.0,15.0,35.0,40.0,26
7.0,8.0,6.0,7.0,90.0,95.0,1
9.0,10.0,5.0,6.0,55.0,60.0,102
8.0,9.0,9.0,10.0,85.0,90.0,256
10.0,11.0,5.0,6.0,35.0,40.0,70
9.0,10.0,4.0,5.0,75.0,80.0,290
10.0,11.0,1.0,2.0,85.0,90.0,6
9.0,10.0,3.0,4.0,50.0,55.0,81
11.0,12.000000099999999,15.0,16.0,70.0,75.0,63
8.0,9.0,13.0,14.0,55.0,60.0,103
10.0,11.0,2.0,3.0,35.0,40.0,17
11.0,12.000000099999999,1.0,2.0,90.0,95.0,1
4.0,5.0,13.0,14.0,40.0,45.0,8
6.0,7.0,8.0,9.0,45.0,50.0,9
10.0,11.0,5.0,6.0,65.0,70.0,64
7.0,8.0,10.0,11.0,80.0,85.0,6
6.0,7.0,13.0,14.0,75.0,80.0,1
6.0,7.0,16.0,17.000000100000001,55.0,60.0,1
4.0,5.0,7.0,8.0,20.0,25.0,2
8.0,9.0,5.0,6.0,35.0,40.0,69
0.0,1.0,3.0,4.0,30.0,35.0,25
10.0,11.0,9.0,10.0,80.0,85.0,523
6.0,7.0,6.0,7.0,40.0,45.0,6
8.0,9.0,6.0,7.0,60.0,65.0,90
0.0,1.0,15.0,16.0,80.0,85.0,1
5.0,6.0,8.0,9.0,40.0,45.0,2
4.0,5.0,8.0,9.0,25.0,30.0,4
7.0,8.0,10.0,11.0,25.0,30.0,25
8.0,9.0,6.0,7.0,65.0,70.0,116
7.0,8.0,11.0,12.0,40.0,45.0,46
11.0,12.000000099999999,9.0,10.0,45.0,50.0,469
6.0,7.0,11.0,12.0,40.0,45.0,19
11.0,12.000000099999999,15.0,16.0,80.0,85.0,34
7.0,8.0,4.0,5.0,70.0,75.0,8
6.0,7.0,3.0,4.0,15.0,20.0,3
9.0,10.0,8.0,9.0,70.0,75.0,193
8.0,9.0,4.0,5.0,85.0,90.0,108
8.0,9.0,13.0,14.0,35.0,40.0,247
9.0,10.0,12.0,13.0,35.0,40.0,467
10.0,11.0,10.0,11.0,85.0,90.0,44
0.0,1.0,9.0,10.0,70.0,75.0,174
7.0,8.0,3.0,4.0,20.0,25.0,4
7.0,8.0,2.0,3.0,20.0,25.0,2
7.0,8.0,3.0,4.0,65.0,70.0,10
7.0,8.0,2.0,3.0,85.0,90.0,2
8.0,9.0,15.0,16.0,25.0,30.0,25
9.0,10.0,2.0,3.0,70.0,75.0,38
7.0,8.0,8.0,9.0,20.0,25.0,29
3.0,4.0,12.0,13.0,30.0,35.0,1
0.0,1.0,13.0,14.0,90.0,95.0,12
6.0,7.0,10.0,11.0,75.0,80.0,4
9.0,10.0,16.0,17.000000100000001,85.0,90.0,4
11.0,12.000000099999999,14.0,15.0,40.0,45.0,1066
10.0,11.0,4.0,5.0,50.0,55.0,111
11.0,12.000000099999999,3.0,4.0,25.0,30.0,1
10.0,11.0,12.0,13.0,90.0,95.0,8
2.0,3.0,1.0,2.0,45.0,50.0,1
10.0,11.0,15.0,16.0,25.0,30.0,208
7.0,8.0,14.0,15.0,75.0,80.0,8
4.0,5.0,7.0,8.0,15.0,20.0,8
4.0,5.0,16.0,17.000000100000001,20.0,25.0,1
0.0,1.0,1.0,2.0,60.0,65.0,38
11.0,12.000000099999999,12.0,13.0,65.0,70.0,31
5.0,6.0,6.0,7.0,35.0,40.0,4
8.0,9.0,1.0,2.0,75.0,80.0,89
11.0,12.000000099999999,6.0,7.0,65.0,70.0,11
4.0,5.0,12.0,13.0,25.0,30.0,4
7.0,8.0,15.0,16.0,85.0,90.0,1
10.0,11.0,5.0,6.0,70.0,75.0,80
0.0,1.0,11.0,12.0,45.0,50.0,172
8.0,9.0,10.0,11.0,25.0,30.0,120
4.0,5.0,13.0,14.0,45.0,50.0,4
8.0,9.0,14.0,15.0,60.0,65.0,49
5.0,6.0,13.0,14.0,75.0,80.0,2
8.0,9.0,9.0,10.0,65.0,70.0,750
11.0,12.000000099999999,1.0,2.0,30.0,35.0,3
7.0,8.0,1.0,2.0,15.0,20.0,3
5.0,6.0,14.0,15.0,55.0,60.0,4
10.0,11.0,3.0,4.0,75.0,80.0,20
8.0,9.0,2.0,3.0,65.0,70.0,60
5.0,6.0,1.0,2.0,60.0,65.0,4
10.0,11.0,5.0,6.0,30.0,35.0,75
0.0,1.0,12.0,13.0,25.0,30.0,110
7.0,8.0,3.0,4.0,70.0,75.0,7
7.0,8.0,10.0,11.0,30.0,35.0,31
0.0,1.0,12.0,13.0,15.0,20.0,4
2.0,3.0,10.0,11.0,15.0,20.0,2
7.0,8.0,9.0,10.0,40.0,45.0,110
7.0,8.0,4.0,5.0,35.0,40.0,10
6.0,7.0,4.0,5.0,15.0,20.0,4
7.0,8.0,7.0,8.0,65.0,70.0,7
11.0,12.000000099999999,12.0,13.0,70.0,75.0,40
10.0,11.0,6.0,7.0,50.0,55.0,107
8.0,9.0,2.0,3.0,90.0,95.0,8
0.0,1.0,14.0,15.0,20.0,25.0,24
0.0,1.0,3.0,4.0,60.0,65.0,38
6.0,7.0,8.0,9.0,35.0,40.0,15
10.0,11.0,4.0,5.0,65.0,70.0,68
0.0,1.0,11.0,12.0,40.0,45.0,184
9.0,10.0,3.0,4.0,15.0,20.0,11
10.0,11.0,8.0,9.0,35.0,40.0,259
10.0,11.0,13.0,14.0,50.0,55.0,1751
2.0,3.0,8.0,9.0,30.0,35.0,1
8.0,9.0,11.0,12.0,15.0,20.0,591
5.0,6.0,10.0,11.0,50.0,55.0,1
9.0,10.0,16.0,17.000000100000001,35.0,40.0,32
9.0,10.0,15.0,16.0,55.0,60.0,45
0.0,1.0,4.0,5.0,90.0,95.0,42
11.0,12.000000099999999,5.0,6.0,30.0,35.0,4
10.0,11.0,9.0,10.0,45.0,50.0,2655
5.0,6.0,11.0,12.0,35.0,40.0,9
8.0,9.0,4.0,5.0,75.0,80.0,178
8.0,9.0,12.0,13.0,15.0,20.0,9
9.0,10.0,12.0,13.0,25.0,30.0,403
10.0,11.0,3.0,4.0,80.0,85.0,12
11.0,12.000000099999999,12.0,13.0,60.0,65.0,94
7.0,8.0,10.0,11.0,70.0,75.0,9
0.0,1.0,1.0,2.0,35.0,40.0,38
6.0,7.0,7.0,8.0,65.0,70.0,2
4.0,5.0,11.0,12.0,30.0,35.0,3
11.0,12.000000099999999,4.0,5.0,20.0,25.0,4
8.0,9.0,14.0,15.0,25.0,30.0,71
0.0,1.0,13.0,14.0,35.0,40.0,560
10.0,11.0,1.0,2.0,35.0,40.0,47
8.0,9.0,6.0,7.0,55.0,60.0,54
0.0,1.0,3.0,4.0,45.0,50.0,31
4.0,5.0,11.0,12.0,50.0,55.0,5
10.0,11.0,7.0,8.0,30.0,35.0,115
6.0,7.0,1.0,2.0,30.0,35.0,5
11.0,12.000000099999999,2.0,3.0,35.0,40.0,1
2.0,3.0,14.0,15.0,30.0,35.0,1
8.0,9.0,7.0,8.0,60.0,65.0,71
5.0,6.0,12.0,13.0,45.0,50.0,4
6.0,7.0,5.0,6.0,15.0,20.0,11
7.0,8.0,12.0,13.0,15.0,20.0,3
7.0,8.0,11.0,12.0,25.0,30.0,49
7.0,8.0,2.0,3.0,40.0,45.0,1
11.0,12.000000099999999,7.0,8.0,25.0,30.0,3
9.0,10.0,11.0,12.0,55.0,60.0,290
0.0,1.0,8.0,9.0,55.0,60.0,62
10.0,11.0,16.0,17.000000100000001,80.0,85.0,18
6.0,7.0,2.0,3.0,90.0,95.0,1
7.0,8.0,8.0,9.0,50.0,55.0,10
9.0,10.0,4.0,5.0,90.0,95.0,183
10.0,11.0,3.0,4.0,65.0,70.0,30
9.0,10.0,15.0,16.0,50.0,55.0,57
0.0,1.0,8.0,9.0,75.0,80.0,28
8.0,9.0,12.0,13.0,30.0,35.0,123
10.0,11.0,9.0,10.0,40.0,45.0,3260
7.0,8.0,7.0,8.0,40.0,45.0,12
7.0,8.0,14.0,15.0,45.0,50.0,22
6.0,7.0,2.0,3.0,40.0,45.0,4
8.0,9.0,5.0,6.0,15.0,20.0,53
5.0,6.0,6.0,7.0,25.0,30.0,3
5.0,6.0,7.0,8.0,35.0,40.0,4
8.0,9.0,5.0,6.0,85.0,90.0,56
1.0,2.0,12.0,13.0,50.0,55.0,2
8.0,9.0,5.0,6.0,20.0,25.0,57
3.0,4.0,13.0,14.0,35.0,40.0,1
11.0,12.000000099999999,7.0,8.0,30.0,35.0,8
9.0,10.0,13.0,14.0,75.0,80.0,225
6.0,7.0,1.0,2.0,20.0,25.0,5
0.0,1.0,1.0,2.0,50.0,55.0,28
3.0,4.0,5.0,6.0,50.0,55.0,1
6.0,7.0,14.0,15.0,65.0,70.0,4
0.0,1.0,11.0,12.0,60.0,65.0,88
11.0,12.000000099999999,7.0,8.0,65.0,70.0,11
7.0,8.0,9.0,10.0,45.0,50.0,82
8.0,9.0,6.0,7.0,85.0,90.0,35
11.0,12.000000099999999,9.0,10.0,50.0,55.0,398
7.0,8.0,9.0,10.0,30.0,35.0,93
6.0,7.0,15.0,16.0,55.0,60.0,1
8.0,9.0,10.0,11.0,80.0,85.0,35
8.0,9.0,15.0,16.0,20.0,25.0,5
8.0,9.0,13.0,14.0,20.0,25.0,542
9.0,10.0,1.0,2.0,25.0,30.0,45
11.0,12.000000099999999,13.0,14.0,45.0,50.0,1622
9.0,10.0,5.0,6.0,45.0,50.0,86
0.0,1.0,4.0,5.0,35.0,40.0,49
8.0,9.0,1.0,2.0,60.0,65.0,77
9.0,10.0,2.0,3.0,55.0,60.0,63
7.0,8.0,3.0,4.0,85.0,90.0,3
7.0,8.0,2.0,3.0,65.0,70.0,4
8.0,9.0,13.0,14.0,45.0,50.0,194
0.0,1.0,12.0,13.0,80.0,85.0,5
9.0,10.0,5.0,6.0,65.0,70.0,190
9.0,10.0,6.0,7.0,50.0,55.0,97
11.0,12.000000099999999,7.0,8.0,35.0,40.0,17
8.0,9.0,10.0,11.0,55.0,60.0,66
0.0,1.0,16.0,17.000000100000001,30.0,35.0,24
6.0,7.0,7.0,8.0,25.0,30.0,8
11.0,12.000000099999999,3.0,4.0,40.0,45.0,6
10.0,11.0,9.0,10.0,70.0,75.0,977
7.0,8.0,12.0,13.0,85.0,90.0,2
10.0,11.0,5.0,6.0,80.0,85.0,47
8.0,9.0,4.0,5.0,50.0,55.0,62
9.0,10.0,13.0,14.0,80.0,85.0,175
6.0,7.0,12.0,13.0,40.0,45.0,7
5.0,6.0,4.0,5.0,40.0,45.0,1
4.0,5.0,5.0,6.0,40.0,45.0,1
4.0,5.0,9.0,10.0,30.0,35.0,4
0.0,1.0,12.0,13.0,55.0,60.0,73
9.0,10.0,7.0,8.0,25.0,30.0,121
0.0,1.0,3.0,4.0,40.0,45.0,23
5.0,6.0,16.0,17.000000100000001,25.0,30.0,1
0.0,1.0,4.0,5.0,60.0,65.0,46
7.0,8.0,7.0,8.0,15.0,20.0,361
7.0,8.0,10.0,11.0,75.0,80.0,4
5.0,6.0,11.0,12.0,25.0,30.0,13
6.0,7.0,5.0,6.0,75.0,80.0,1
11.0,12.000000099999999,12.0,13.0,45.0,50.0,321
11.0,12.000000099999999,13.0,14.0,65.0,70.0,251
7.0,8.0,9.0,10.0,25.0,30.0,91
7.0,8.0,10.0,11.0,55.0,60.0,16
0.0,1.0,7.0,8.0,60.0,65.0,27
5.0,6.0,11.0,12.0,15.0,20.0,18
9.0,10.0,12.0,13.0,80.0,85.0,67
9.0,10.0,5.0,6.0,50.0,55.0,79
7.0,8.0,8.0,9.0,75.0,80.0,12
6.0,7.0,8.0,9.0,80.0,85.0,3
10.0,11.0,14.0,15.0,55.0,60.0,753
0.0,1.0,6.0,7.0,30.0,35.0,63
5.0,6.0,4.0,5.0,15.0,20.0,4
7.0,8.0,6.0,7.0,55.0,60.0,8
9.0,10.0,2.0,3.0,85.0,90.0,29
8.0,9.0,13.0,14.0,50.0,55.0,146
10.0,11.0,12.0,13.0,35.0,40.0,1248
7.0,8.0,12.0,13.0,50.0,55.0,16
8.0,9.0,3.0,4.0,60.0,65.0,51
11.0,12.000000099999999,7.0,8.0,15.0,20.0,5
7.0,8.0,4.0,5.0,80.0,85.0,11
8.0,9.0,7.0,8.0,30.0,35.0,59
6.0,7.0,6.0,7.0,35.0,40.0,7
7.0,8.0,14.0,15.0,80.0,85.0,3
10.0,11.0,10.0,11.0,50.0,55.0,682
7.0,8.0,6.0,7.0,30.0,35.0,7
6.0,7.0,14.0,15.0,85.0,90.0,1
11.0,12.000000099999999,8.0,9.0,35.0,40.0,43
7.0,8.0,4.0,5.0,25.0,30.0,2
10.0,11.0,16.0,17.000000100000001,55.0,60.0,98
7.0,8.0,3.0,4.0,15.0,20.0,4
8.0,9.0,6.0,7.0,90.0,95.0,14
8.0,9.0,1.0,2.0,40.0,45.0,68
11.0,12.000000099999999,4.0,5.0,35.0,40.0,6
5.0,6.0,15.0,16.0,60.0,65.0,2
9.0,10.0,4.0,5.0,40.0,45.0,134
8.0,9.0,5.0,6.0,30.0,35.0,50
11.0,12.000000099999999,4.0,5.0,30.0,35.0,5
10.0,11.0,6.0,7.0,75.0,80.0,72
8.0,9.0,1.0,2.0,90.0,95.0,36
10.0,11.0,2.0,3.0,70.0,75.0,10
0.0,1.0,3.0,4.0,20.0,25.0,34
0.0,1.0,8.0,9.0,90.0,95.0,8
9.0,10.0,13.0,14.0,90.0,95.0,74
10.0,11.0,11.0,12.0,65.0,70.0,358
11.0,12.000000099999999,10.0,11.0,90.0,95.0,3
3.0,4.0,8.0,9.0,40.0,45.0,1
9.0,10.0,8.0,9.0,15.0,20.0,89
10.0,11.0,1.0,2.0,65.0,70.0,14
0.0,1.0,8.0,9.0,40.0,45.0,90
2.0,3.0,13.0,14.0,45.0,50.0,1
6.0,7.0,6.0,7.0,70.0,75.0,2
8.0,9.0,1.0,2.0,55.0,60.0,59
5.0,6.0,11.0,12.0,40.0,45.0,11
4.0,5.0,4.0,5.0,60.0,65.0,1
10.0,11.0,9.0,10.0,25.0,30.0,1955
10.0,11.0,4.0,5.0,75.0,80.0,61
9.0,10.0,12.0,13.0,45.0,50.0,368
10.0,11.0,10.0,11.0,35.0,40.0,879
8.0,9.0,7.0,8.0,55.0,60.0,49
6.0,7.0,8.0,9.0,25.0,30.0,7
9.0,10.0,11.0,12.0,50.0,55.0,512
7.0,8.0,16.0,17.000000100000001,75.0,80.0,1
0.0,1.0,9.0,10.0,90.0,95.0,47
8.0,9.0,7.0,8.0,90.0,95.0,11
11.0,12.000000099999999,10.0,11.0,15.0,20.0,6
9.0,10.0,8.0,9.0,90.0,95.0,70
5.0,6.0,8.0,9.0,35.0,40.0,2
0.0,1.0,14.0,15.0,30.0,35.0,137
7.0,8.0,7.0,8.0,80.0,85.0,5
11.0,12.000000099999999,10.0,11.0,25.0,30.0,41
6.0,7.0,15.0,16.0,50.0,55.0,6
7.0,8.0,3.0,4.0,40.0,45.0,5
5.0,6.0,1.0,2.0,20.0,25.0,2
8.0,9.0,11.0,12.0,60.0,65.0,99
1.0,2.0,9.0,10.0,30.0,35.0,2
5.0,6.0,10.0,11.0,20.0,25.0,9
2.0,3.0,13.0,14.0,40.0,45.0,3
11.0,12.000000099999999,3.0,4.0,50.0,55.0,8
7.0,8.0,16.0,17.000000100000001,25.0,30.0,1
10.0,11.0,7.0,8.0,40.0,45.0,141
6.0,7.0,16.0,17.000000100000001,50.0,55.0,3
11.0,12.000000099999999,1.0,2.0,35.0,40.0,11
0.0,1.0,13.0,14.0,30.0,35.0,410
5.0,6.0,6.0,7.0,45.0,50.0,6
7.0,8.0,10.0,11.0,45.0,50.0,18
0.0,1.0,14.0,15.0,40.0,45.0,112
11.0,12.000000099999999,10.0,11.0,80.0,85.0,12
10.0,11.0,11.0,12.0,60.0,65.0,520
7.0,8.0,10.0,11.0,85.0,90.0,2
10.0,11.0,8.0,9.0,20.0,25.0,87
11.0,12.000000099999999,5.0,6.0,50.0,55.0,10
9.0,10.0,2.0,3.0,75.0,80.0,34
0.0,1.0,11.0,12.0,35.0,40.0,249
6.0,7.0,11.0,12.0,90.0,95.0,1
5.0,6.0,2.0,3.0,60.0,65.0,1
4.0,5.0,14.0,15.0,50.0,55.0,1
6.0,7.0,11.0,12.0,55.0,60.0,21
4.0,5.0,5.0,6.0,15.0,20.0,1
0.0,1.0,9.0,10.0,30.0,35.0,572
10.0,11.0,4.0,5.0,90.0,95.0,21
6.0,7.0,9.0,10.0,80.0,85.0,11
0.0,1.0,5.0,6.0,25.0,30.0,36
0.0,1.0,9.0,10.0,45.0,50.0,418
8.0,9.0,4.0,5.0,60.0,65.0,98
7.0,8.0,14.0,15.0,55.0,60.0,17
0.0,1.0,4.0,5.0,40.0,45.0,43
2.0,3.0,10.0,11.0,30.0,35.0,1
9.0,10.0,5.0,6.0,35.0,40.0,126
6.0,7.0,12.0,13.0,55.0,60.0,8
11.0,12.000000099999999,16.0,17.000000100000001,90.0,95.0,1
10.0,11.0,5.0,6.0,55.0,60.0,93
8.0,9.0,5.0,6.0,60.0,65.0,73
9.0,10.0,2.0,3.0,60.0,65.0,40
9.0,10.0,6.0,7.0,70.0,75.0,250
8.0,9.0,2.0,3.0,85.0,90.0,17
10.0,11.0,6.0,7.0,45.0,50.0,112
9.0,10.0,7.0,8.0,20.0,25.0,161
11.0,12.000000099999999,1.0,2.0,40.0,45.0,7
7.0,8.0,12.0,13.0,65.0,70.0,6
2.0,3.0,14.0,15.0,25.0,30.0,2
7.0,8.0,9.0,10.0,20.0,25.0,206
0.0,1.0,11.0,12.0,15.0,20.0,201
3.0,4.0,14.0,15.0,60.0,65.0,1
2.0,3.0,7.0,8.0,15.0,20.0,1
7.0,8.0,7.0,8.0,85.0,90.0,2
10.0,11.0,8.0,9.0,70.0,75.0,76
10.0,11.0,9.0,10.0,35.0,40.0,3222
6.0,7.0,13.0,14.0,25.0,30.0,29
9.0,10.0,5.0,6.0,20.0,25.0,77
9.0,10.0,13.0,14.0,55.0,60.0,317
4.0,5.0,10.0,11.0,50.0,55.0,1
5.0,6.0,13.0,14.0,40.0,45.0,15
8.0,9.0,13.0,14.0,25.0,30.0,280
5.0,6.0,7.0,8.0,20.0,25.0,6
7.0,8.0,16.0,17.000000100000001,70.0,75.0,1
4.0,5.0,9.0,10.0,40.0,45.0,6
4.0,5.0,6.0,7.0,20.0,25.0,1
0.0,1.0,9.0,10.0,50.0,55.0,437
1.0,2.0,15.0,16.0,80.0,85.0,1
7.0,8.0,6.0,7.0,20.0,25.0,33
10.0,11.0,11.0,12.0,20.0,25.0,590
11.0,12.000000099999999,10.0,11.0,60.0,65.0,69
8.0,9.0,13.0,14.0,90.0,95.0,21
5.0,6.0,8.0,9.0,25.0,30.0,3
10.0,11.0,2.0,3.0,45.0,50.0,40
6.0,7.0,5.0,6.0,25.0,30.0,4
10.0,11.0,6.0,7.0,80.0,85.0,51
4.0,5.0,11.0,12.0,25.0,30.0,2
4.0,5.0,10.0,11.0,25.0,30.0,1
5.0,6.0,9.0,10.0,25.0,30.0,23
0.0,1.0,3.0,4.0,90.0,95.0,7
0.0,1.0,16.0,17.000000100000001,25.0,30.0,14
10.0,11.0,6.0,7.0,25.0,30.0,81
5.0,6.0,14.0,15.0,70.0,75.0,1
