income_bound_l,income_bound_r,educ_bound_l,educ_bound_r,age_bound_l,age_bound_r,value
10.0,11.0,15.0,16.0,35.0,40.0,234.7802308235269
10.0,11.0,4.0,5.0,80.0,85.0,66.51984866996109
11.0,12.000000099999999,1.0,2.0,25.0,30.0,5.267189109360793
7.0,8.0,13.0,14.0,30.0,35.0,66.88106701382533
8.0,9.0,11.0,12.0,20.0,25.0,2003.914929647872
8.0,9.0,1.0,2.0,65.0,70.0,90.2207225664187
2.0,3.0,9.0,10.0,15.0,20.0,4.258600436530655
10.0,11.0,4.0,5.0,70.0,75.0,84.51041745179522
9.0,10.0,6.0,7.0,25.0,30.0,101.164510255842
11.0,12.000000099999999,9.0,10.0,60.0,65.0,239.47946298471157
9.0,10.0,1.0,2.0,30.0,35.0,48.89551511293416
9.0,10.0,16.0,17.000000100000001,40.0,45.0,23.12065079834631
9.0,10.0,5.0,6.0,80.0,85.0,209.12670033510412
7.0,8.0,8.0,9.0,60.0,65.0,17.434907035600425
4.0,5.0,11.0,12.0,60.0,65.0,3.8276790679559314
9.0,10.0,2.0,3.0,45.0,50.0,46.83444465171491
8.0,9.0,2.0,3.0,60.0,65.0,44.673353166318385
11.0,12.000000099999999,15.0,16.0,30.0,35.0,224.30397589259283
7.0,8.0,4.0,5.0,60.0,65.0,13.493993034470797
10.0,11.0,15.0,16.0,20.0,25.0,-9.699254464852896
9.0,10.0,15.0,16.0,65.0,70.0,35.925442154835565
0.0,1.0,11.0,12.0,25.0,30.0,189.95518691520445
10.0,11.0,7.0,8.0,75.0,80.0,51.10098293103282
8.0,9.0,10.0,11.0,45.0,50.0,100.75217800013245
0.0,1.0,16.0,17.000000100000001,55.0,60.0,3.062898713915464
10.0,11.0,11.0,12.0,50.0,55.0,1319.219893099691
5.0,6.0,13.0,14.0,60.0,65.0,0.2175745722104161
7.0,8.0,1.0,2.0,30.0,35.0,6.001401734931875
5.0,6.0,10.0,11.0,80.0,85.0,5.945066049761956
7.0,8.0,5.0,6.0,15.0,20.0,24.206307358293074
9.0,10.0,12.0,13.0,55.0,60.0,197.5378307324525
6.0,7.0,6.0,7.0,60.0,65.0,7.084907082383064
11.0,12.000000099999999,16.0,17.000000100000001,35.0,40.0,196.4424127536205
11.0,12.000000099999999,2.0,3.0,20.0,25.0,2.9730614625668252
0.0,1.0,4.0,5.0,70.0,75.0,26.156175872221063
11.0,12.000000099999999,8.0,9.0,80.0,85.0,17.922305150568945
9.0,10.0,1.0,2.0,70.0,75.0,71.29240077843663
11.0,12.000000099999999,13.0,14.0,20.0,25.0,56.98545999599259
9.0,10.0,5.0,6.0,40.0,45.0,94.92959651171239
10.0,11.0,13.0,14.0,60.0,65.0,620.0624598008379
0.0,1.0,12.0,13.0,30.0,35.0,169.83957797970032
7.0,8.0,11.0,12.0,65.0,70.0,7.966913915421152
9.0,10.0,13.0,14.0,70.0,75.0,292.42121205840726
4.0,5.0,8.0,9.0,60.0,65.0,0.26315374222645416
0.0,1.0,12.0,13.0,85.0,90.0,4.663762405857049
11.0,12.000000099999999,11.0,12.0,75.0,80.0,61.485043123254236
5.0,6.0,8.0,9.0,15.0,20.0,12.95059782569181
11.0,12.000000099999999,16.0,17.000000100000001,65.0,70.0,125.7335889233664
8.0,9.0,13.0,14.0,40.0,45.0,244.98197337949372
0.0,1.0,11.0,12.0,50.0,55.0,148.72795552052716
10.0,11.0,10.0,11.0,25.0,30.0,573.1630617272156
11.0,12.000000099999999,11.0,12.0,20.0,25.0,40.865750789093944
9.0,10.0,6.0,7.0,45.0,50.0,120.24171717011193
10.0,11.0,3.0,4.0,30.0,35.0,32.06451670148298
9.0,10.0,3.0,4.0,30.0,35.0,61.18976846794454
9.0,10.0,10.0,11.0,40.0,45.0,371.1393984091506
9.0,10.0,7.0,8.0,60.0,65.0,91.64796210299032
4.0,5.0,9.0,10.0,45.0,50.0,1.2165116171005446
6.0,7.0,5.0,6.0,70.0,75.0,5.116150285516852
0.0,1.0,15.0,16.0,75.0,80.0,7.7625188979442985
0.0,1.0,15.0,16.0,55.0,60.0,11.155829520354882
10.0,11.0,12.0,13.0,15.0,20.0,-0.4053009206365905
10.0,11.0,13.0,14.0,45.0,50.0,2113.728188278325
5.0,6.0,6.0,7.0,55.0,60.0,5.211024486801106
0.0,1.0,7.0,8.0,70.0,75.0,11.807861894363024
5.0,6.0,10.0,11.0,35.0,40.0,2.3194357022592396
4.0,5.0,13.0,14.0,35.0,40.0,7.12614609699834
11.0,12.000000099999999,1.0,2.0,60.0,65.0,6.036111500971547
9.0,10.0,5.0,6.0,75.0,80.0,212.60352629292152
11.0,12.000000099999999,8.0,9.0,85.0,90.0,6.523777559466458
8.0,9.0,8.0,9.0,20.0,25.0,123.54461941819842
9.0,10.0,15.0,16.0,40.0,45.0,53.946251824140894
11.0,12.000000099999999,3.0,4.0,70.0,75.0,-3.717360516732633
7.0,8.0,11.0,12.0,30.0,35.0,41.20122947525083
7.0,8.0,1.0,2.0,90.0,95.0,0.488773052592286
9.0,10.0,6.0,7.0,35.0,40.0,132.84421652234641
9.0,10.0,3.0,4.0,20.0,25.0,40.20783140172108
11.0,12.000000099999999,10.0,11.0,20.0,25.0,11.821000288173014
8.0,9.0,2.0,3.0,20.0,25.0,10.91299539287452
10.0,11.0,3.0,4.0,55.0,60.0,46.36305308947178
7.0,8.0,12.0,13.0,60.0,65.0,9.657201356250363
6.0,7.0,13.0,14.0,55.0,60.0,12.710310739916281
7.0,8.0,8.0,9.0,30.0,35.0,11.512566249761404
11.0,12.000000099999999,7.0,8.0,40.0,45.0,15.9553615430837
9.0,10.0,14.0,15.0,75.0,80.0,81.48785078752329
2.0,3.0,14.0,15.0,35.0,40.0,3.4412224954971777
4.0,5.0,9.0,10.0,55.0,60.0,5.8288754965360905
11.0,12.000000099999999,1.0,2.0,70.0,75.0,3.909624048024752
10.0,11.0,9.0,10.0,50.0,55.0,2332.5505611192284
11.0,12.000000099999999,4.0,5.0,25.0,30.0,6.635468384832109
6.0,7.0,14.0,15.0,45.0,50.0,18.083432337881245
6.0,7.0,9.0,10.0,75.0,80.0,10.548720673741315
7.0,8.0,13.0,14.0,60.0,65.0,31.802423921697716
6.0,7.0,14.0,15.0,60.0,65.0,8.592224964531384
0.0,1.0,15.0,16.0,50.0,55.0,6.801223150070543
11.0,12.000000099999999,3.0,4.0,80.0,85.0,7.821204427316976
10.0,11.0,5.0,6.0,85.0,90.0,24.225739478612663
0.0,1.0,4.0,5.0,20.0,25.0,31.280298624776467
0.0,1.0,1.0,2.0,15.0,20.0,17.893974443038648
10.0,11.0,4.0,5.0,55.0,60.0,136.07575753002158
9.0,10.0,1.0,2.0,60.0,65.0,72.10827992840461
7.0,8.0,8.0,9.0,65.0,70.0,16.84222816607538
8.0,9.0,1.0,2.0,15.0,20.0,7.162904893239386
11.0,12.000000099999999,5.0,6.0,75.0,80.0,10.063216821707403
7.0,8.0,11.0,12.0,90.0,95.0,2.6198625931195014
5.0,6.0,5.0,6.0,25.0,30.0,7.510093677344247
9.0,10.0,10.0,11.0,15.0,20.0,214.50908354966435
7.0,8.0,11.0,12.0,20.0,25.0,715.7009563026171
11.0,12.000000099999999,12.0,13.0,30.0,35.0,141.8762406337463
11.0,12.000000099999999,16.0,17.000000100000001,70.0,75.0,71.28457210263291
11.0,12.000000099999999,4.0,5.0,50.0,55.0,10.414210027173032
10.0,11.0,8.0,9.0,55.0,60.0,183.7470301788007
6.0,7.0,5.0,6.0,35.0,40.0,3.572340784579151
9.0,10.0,16.0,17.000000100000001,50.0,55.0,30.470190834316565
8.0,9.0,2.0,3.0,30.0,35.0,7.5262470466865175
10.0,11.0,14.0,15.0,85.0,90.0,47.42971559982081
0.0,1.0,7.0,8.0,20.0,25.0,104.86108909105852
11.0,12.000000099999999,14.0,15.0,90.0,95.0,10.079518062260133
1.0,2.0,11.0,12.0,40.0,45.0,2.9515049315424298
9.0,10.0,11.0,12.0,30.0,35.0,653.1624865657641
11.0,12.000000099999999,14.0,15.0,45.0,50.0,1201.2452255408964
0.0,1.0,10.0,11.0,75.0,80.0,16.07131693837265
7.0,8.0,13.0,14.0,45.0,50.0,70.06259747365374
10.0,11.0,1.0,2.0,20.0,25.0,10.220427058460132
8.0,9.0,11.0,12.0,40.0,45.0,193.84087650923973
11.0,12.000000099999999,8.0,9.0,60.0,65.0,22.97042043662235
6.0,7.0,6.0,7.0,15.0,20.0,36.80993009587812
11.0,12.000000099999999,16.0,17.000000100000001,30.0,35.0,141.99617144063006
9.0,10.0,4.0,5.0,20.0,25.0,47.337589122991616
5.0,6.0,10.0,11.0,70.0,75.0,4.14524696935721
0.0,1.0,5.0,6.0,20.0,25.0,61.98582973891228
5.0,6.0,14.0,15.0,35.0,40.0,4.214325173794424
0.0,1.0,13.0,14.0,55.0,60.0,132.0294924798637
9.0,10.0,10.0,11.0,65.0,70.0,193.17030927564093
11.0,12.000000099999999,5.0,6.0,70.0,75.0,7.5983370887099495
11.0,12.000000099999999,14.0,15.0,65.0,70.0,186.4291656904115
4.0,5.0,13.0,14.0,75.0,80.0,1.3687570132787024
6.0,7.0,3.0,4.0,35.0,40.0,2.9861763168856528
8.0,9.0,9.0,10.0,45.0,50.0,455.8395221493646
10.0,11.0,10.0,11.0,75.0,80.0,132.63155812463563
1.0,2.0,13.0,14.0,65.0,70.0,3.74413035621892
6.0,7.0,14.0,15.0,25.0,30.0,7.53894229071567
11.0,12.000000099999999,5.0,6.0,25.0,30.0,4.323752822352639
10.0,11.0,7.0,8.0,50.0,55.0,90.29577987085433
11.0,12.000000099999999,15.0,16.0,75.0,80.0,52.03905863727342
8.0,9.0,16.0,17.000000100000001,60.0,65.0,9.419211933109093
8.0,9.0,1.0,2.0,35.0,40.0,49.695284548917755
5.0,6.0,8.0,9.0,70.0,75.0,-2.5503700733805066
9.0,10.0,10.0,11.0,35.0,40.0,359.2845881474815
8.0,9.0,6.0,7.0,30.0,35.0,52.67834904383414
9.0,10.0,3.0,4.0,75.0,80.0,82.84960056136235
11.0,12.000000099999999,3.0,4.0,90.0,95.0,0.9621036183343683
9.0,10.0,3.0,4.0,60.0,65.0,80.09728477789723
4.0,5.0,4.0,5.0,45.0,50.0,1.3663010861367875
9.0,10.0,15.0,16.0,45.0,50.0,51.61952184435988
5.0,6.0,5.0,6.0,45.0,50.0,1.1460830352566027
2.0,3.0,11.0,12.0,70.0,75.0,5.162881222568146
11.0,12.000000099999999,6.0,7.0,85.0,90.0,3.1777474965615893
0.0,1.0,4.0,5.0,15.0,20.0,21.062948485179287
6.0,7.0,6.0,7.0,20.0,25.0,11.976081696531045
7.0,8.0,3.0,4.0,55.0,60.0,7.870554500853832
11.0,12.000000099999999,9.0,10.0,20.0,25.0,23.335491317827486
11.0,12.000000099999999,2.0,3.0,70.0,75.0,0.41352153669728287
8.0,9.0,4.0,5.0,15.0,20.0,18.378852220258867
6.0,7.0,2.0,3.0,15.0,20.0,3.069035844195569
9.0,10.0,5.0,6.0,25.0,30.0,105.39783935254259
3.0,4.0,15.0,16.0,60.0,65.0,0.48947714157590994
0.0,1.0,5.0,6.0,30.0,35.0,52.096159771610736
11.0,12.000000099999999,13.0,14.0,60.0,65.0,433.86957152183373
9.0,10.0,6.0,7.0,80.0,85.0,191.12197520000115
8.0,9.0,14.0,15.0,80.0,85.0,32.48355099074879
6.0,7.0,8.0,9.0,55.0,60.0,8.455672619742604
9.0,10.0,13.0,14.0,50.0,55.0,503.5745883036815
8.0,9.0,11.0,12.0,70.0,75.0,172.0194846057172
10.0,11.0,9.0,10.0,65.0,70.0,1039.6885337331419
10.0,11.0,11.0,12.0,25.0,30.0,1269.3180351760548
10.0,11.0,2.0,3.0,85.0,90.0,-5.689436611328526
9.0,10.0,10.0,11.0,30.0,35.0,388.69874600269446
10.0,11.0,15.0,16.0,55.0,60.0,114.68834061753843
10.0,11.0,12.0,13.0,65.0,70.0,173.3967414135066
10.0,11.0,15.0,16.0,85.0,90.0,28.522301951323175
7.0,8.0,12.0,13.0,30.0,35.0,35.1015469999432
10.0,11.0,1.0,2.0,80.0,85.0,12.64014949177511
8.0,9.0,1.0,2.0,80.0,85.0,69.69806673489241
4.0,5.0,7.0,8.0,60.0,65.0,-0.3832112080976844
0.0,1.0,8.0,9.0,15.0,20.0,152.57500065133178
6.0,7.0,1.0,2.0,25.0,30.0,-7.989153200583539
11.0,12.000000099999999,12.0,13.0,90.0,95.0,3.089736874174625
3.0,4.0,8.0,9.0,50.0,55.0,2.1115138953004444
1.0,2.0,13.0,14.0,40.0,45.0,2.360515924579458
8.0,9.0,8.0,9.0,15.0,20.0,172.37212137902745
11.0,12.000000099999999,7.0,8.0,50.0,55.0,12.61370149956383
10.0,11.0,13.0,14.0,20.0,25.0,1270.6678554443658
10.0,11.0,7.0,8.0,55.0,60.0,105.59486583071093
11.0,12.000000099999999,8.0,9.0,15.0,20.0,-1.1793431966791443
7.0,8.0,2.0,3.0,70.0,75.0,-3.5857004069894804
0.0,1.0,5.0,6.0,70.0,75.0,31.49722259813833
0.0,1.0,9.0,10.0,40.0,45.0,564.0067764240987
10.0,11.0,4.0,5.0,85.0,90.0,38.51555299214194
0.0,1.0,10.0,11.0,45.0,50.0,76.03207783381788
0.0,1.0,13.0,14.0,60.0,65.0,102.98243497297754
8.0,9.0,4.0,5.0,35.0,40.0,53.29499942580523
0.0,1.0,2.0,3.0,70.0,75.0,6.44539220363421
10.0,11.0,9.0,10.0,15.0,20.0,98.89308107399278
4.0,5.0,12.0,13.0,40.0,45.0,3.400039617376454
7.0,8.0,16.0,17.000000100000001,60.0,65.0,5.216848096733082
9.0,10.0,9.0,10.0,50.0,55.0,1257.880224975587
10.0,11.0,7.0,8.0,20.0,25.0,60.945247128692664
8.0,9.0,2.0,3.0,45.0,50.0,18.797854063491858
9.0,10.0,10.0,11.0,70.0,75.0,189.5727008340739
11.0,12.000000099999999,10.0,11.0,40.0,45.0,198.15884368253393
4.0,5.0,9.0,10.0,50.0,55.0,5.139835904235467
5.0,6.0,12.0,13.0,50.0,55.0,7.375666086520636
11.0,12.000000099999999,8.0,9.0,40.0,45.0,43.2442745769385
11.0,12.000000099999999,15.0,16.0,60.0,65.0,145.3993023393477
0.0,1.0,3.0,4.0,15.0,20.0,15.878026470030825
8.0,9.0,14.0,15.0,75.0,80.0,23.27172446029326
9.0,10.0,11.0,12.0,60.0,65.0,293.4844858862383
9.0,10.0,3.0,4.0,90.0,95.0,61.711310398548584
11.0,12.000000099999999,4.0,5.0,40.0,45.0,12.475393606412798
2.0,3.0,13.0,14.0,25.0,30.0,0.7985223732422395
6.0,7.0,6.0,7.0,50.0,55.0,8.374146096765097
6.0,7.0,7.0,8.0,50.0,55.0,3.414613568645096
4.0,5.0,4.0,5.0,50.0,55.0,-3.9491427524938816
7.0,8.0,5.0,6.0,80.0,85.0,7.1206429738157055
10.0,11.0,3.0,4.0,90.0,95.0,7.179514107132778
0.0,1.0,9.0,10.0,65.0,70.0,170.40932471184846
11.0,12.000000099999999,13.0,14.0,85.0,90.0,43.26227163706768
10.0,11.0,8.0,9.0,15.0,20.0,19.886922392499855
8.0,9.0,3.0,4.0,40.0,45.0,28.80669321808322
10.0,11.0,7.0,8.0,25.0,30.0,77.89644419992106
7.0,8.0,7.0,8.0,30.0,35.0,19.61544671453959
11.0,12.000000099999999,6.0,7.0,80.0,85.0,5.966021660939097
10.0,11.0,14.0,15.0,35.0,40.0,950.423036945172
6.0,7.0,13.0,14.0,50.0,55.0,30.056097086153134
11.0,12.000000099999999,8.0,9.0,65.0,70.0,21.976402638927215
4.0,5.0,10.0,11.0,30.0,35.0,2.757395887888662
2.0,3.0,10.0,11.0,45.0,50.0,1.4446733109951042
6.0,7.0,9.0,10.0,85.0,90.0,-2.683354019832374
4.0,5.0,14.0,15.0,45.0,50.0,2.0361938970617577
11.0,12.000000099999999,4.0,5.0,65.0,70.0,12.84145780738751
6.0,7.0,12.0,13.0,85.0,90.0,2.3630411455109916
6.0,7.0,9.0,10.0,45.0,50.0,39.55022221646799
4.0,5.0,4.0,5.0,25.0,30.0,0.8735585298910933
1.0,2.0,11.0,12.0,30.0,35.0,-6.29057971787242
11.0,12.000000099999999,16.0,17.000000100000001,80.0,85.0,23.235810161750642
9.0,10.0,3.0,4.0,85.0,90.0,100.32845766400392
0.0,1.0,14.0,15.0,50.0,55.0,96.4917129033876
5.0,6.0,12.0,13.0,75.0,80.0,-0.9968556959270025
0.0,1.0,15.0,16.0,65.0,70.0,4.214447735469399
9.0,10.0,7.0,8.0,15.0,20.0,161.53891515667507
8.0,9.0,5.0,6.0,65.0,70.0,78.23986834797019
4.0,5.0,9.0,10.0,80.0,85.0,2.8646464264226075
2.0,3.0,3.0,4.0,80.0,85.0,-0.6898939378204876
7.0,8.0,9.0,10.0,15.0,20.0,355.70438198244614
9.0,10.0,4.0,5.0,60.0,65.0,138.56321045283806
6.0,7.0,4.0,5.0,50.0,55.0,-0.08041726371727043
8.0,9.0,10.0,11.0,65.0,70.0,67.34700755876442
11.0,12.000000099999999,12.0,13.0,75.0,80.0,16.844198515693897
7.0,8.0,3.0,4.0,30.0,35.0,3.3004821224914673
0.0,1.0,14.0,15.0,25.0,30.0,115.91218612597787
6.0,7.0,11.0,12.0,75.0,80.0,6.07262484579161
8.0,9.0,8.0,9.0,30.0,35.0,82.80370235962587
11.0,12.000000099999999,12.0,13.0,85.0,90.0,4.643969528923536
0.0,1.0,6.0,7.0,55.0,60.0,45.55797849001874
7.0,8.0,13.0,14.0,40.0,45.0,77.67143112465345
10.0,11.0,12.0,13.0,60.0,65.0,270.9051818172321
0.0,1.0,13.0,14.0,75.0,80.0,26.90009731774068
8.0,9.0,3.0,4.0,75.0,80.0,47.381020864263995
10.0,11.0,14.0,15.0,65.0,70.0,351.9807466899688
6.0,7.0,1.0,2.0,60.0,65.0,4.6143248343015895
10.0,11.0,3.0,4.0,45.0,50.0,47.62883337502059
0.0,1.0,7.0,8.0,85.0,90.0,3.9709492940138045
8.0,9.0,10.0,11.0,90.0,95.0,7.980938873482313
11.0,12.000000099999999,14.0,15.0,25.0,30.0,227.02657129164862
1.0,2.0,10.0,11.0,50.0,55.0,-2.5058506818760744
10.0,11.0,15.0,16.0,75.0,80.0,42.70457741797577
7.0,8.0,5.0,6.0,55.0,60.0,9.158797632397404
8.0,9.0,8.0,9.0,40.0,45.0,76.85898640342354
0.0,1.0,5.0,6.0,45.0,50.0,41.12784103757623
6.0,7.0,3.0,4.0,70.0,75.0,4.790368714927636
0.0,1.0,12.0,13.0,90.0,95.0,3.7762816433506816
9.0,10.0,16.0,17.000000100000001,90.0,95.0,12.189632208350156
10.0,11.0,1.0,2.0,30.0,35.0,40.317094897521756
8.0,9.0,7.0,8.0,70.0,75.0,71.27713884546986
6.0,7.0,12.0,13.0,60.0,65.0,7.0724563251774075
4.0,5.0,9.0,10.0,25.0,30.0,5.5780630130282205
5.0,6.0,14.0,15.0,40.0,45.0,2.063533147154012
7.0,8.0,14.0,15.0,70.0,75.0,1.0728881256650356
4.0,5.0,15.0,16.0,40.0,45.0,-0.4099236240087665
0.0,1.0,2.0,3.0,35.0,40.0,6.453310730767519
9.0,10.0,12.0,13.0,65.0,70.0,149.2585707471765
6.0,7.0,7.0,8.0,60.0,65.0,12.310446064504339
11.0,12.000000099999999,2.0,3.0,55.0,60.0,5.838949449395773
9.0,10.0,5.0,6.0,30.0,35.0,99.08571684857246
7.0,8.0,5.0,6.0,30.0,35.0,5.982636027793049
7.0,8.0,13.0,14.0,35.0,40.0,78.56863131389662
10.0,11.0,3.0,4.0,50.0,55.0,57.80978163151764
7.0,8.0,12.0,13.0,80.0,85.0,-6.277723564936472
7.0,8.0,5.0,6.0,50.0,55.0,7.775231895590643
9.0,10.0,16.0,17.000000100000001,30.0,35.0,48.9697031465022
10.0,11.0,13.0,14.0,40.0,45.0,2247.3525633565305
8.0,9.0,2.0,3.0,50.0,55.0,31.760597569212862
0.0,1.0,9.0,10.0,25.0,30.0,450.7041799195316
10.0,11.0,10.0,11.0,80.0,85.0,69.8241922298814
7.0,8.0,12.0,13.0,25.0,30.0,26.441168911598183
8.0,9.0,14.0,15.0,90.0,95.0,5.288401014200085
10.0,11.0,13.0,14.0,90.0,95.0,47.75834849403132
0.0,1.0,10.0,11.0,55.0,60.0,82.91339064404833
8.0,9.0,13.0,14.0,15.0,20.0,6.519408122326238
10.0,11.0,1.0,2.0,55.0,60.0,35.62104765272045
10.0,11.0,10.0,11.0,70.0,75.0,180.2429512291477
6.0,7.0,10.0,11.0,20.0,25.0,18.054607690049828
7.0,8.0,15.0,16.0,30.0,35.0,2.148548439485464
10.0,11.0,11.0,12.0,45.0,50.0,1487.454269192138
10.0,11.0,16.0,17.000000100000001,40.0,45.0,150.06290709681176
0.0,1.0,4.0,5.0,50.0,55.0,47.51747788434361
4.0,5.0,6.0,7.0,40.0,45.0,-3.643423941757331
9.0,10.0,14.0,15.0,30.0,35.0,250.0023517139845
8.0,9.0,9.0,10.0,40.0,45.0,527.9567312999325
0.0,1.0,11.0,12.0,20.0,25.0,656.3708287781695
8.0,9.0,9.0,10.0,70.0,75.0,900.651105312847
11.0,12.000000099999999,4.0,5.0,55.0,60.0,27.255271846337187
0.0,1.0,14.0,15.0,80.0,85.0,15.38612886203658
6.0,7.0,1.0,2.0,50.0,55.0,14.065735549490297
8.0,9.0,11.0,12.0,35.0,40.0,196.88255566502065
6.0,7.0,10.0,11.0,30.0,35.0,11.983612250789541
6.0,7.0,14.0,15.0,55.0,60.0,4.906715089724682
11.0,12.000000099999999,9.0,10.0,85.0,90.0,42.318317424256875
10.0,11.0,5.0,6.0,75.0,80.0,59.95744782044037
4.0,5.0,3.0,4.0,40.0,45.0,5.03730989419065
0.0,1.0,4.0,5.0,30.0,35.0,42.91892157482096
4.0,5.0,7.0,8.0,80.0,85.0,3.112780845772333
6.0,7.0,12.0,13.0,35.0,40.0,17.86085899202209
9.0,10.0,9.0,10.0,25.0,30.0,1432.9764259627937
7.0,8.0,2.0,3.0,50.0,55.0,9.989144296563548
10.0,11.0,13.0,14.0,85.0,90.0,122.84660836032862
9.0,10.0,13.0,14.0,30.0,35.0,716.1469202013085
2.0,3.0,14.0,15.0,55.0,60.0,0.4356685274528943
6.0,7.0,10.0,11.0,50.0,55.0,2.2095629430949426
6.0,7.0,4.0,5.0,55.0,60.0,9.695268384312106
7.0,8.0,3.0,4.0,35.0,40.0,4.292916671013893
10.0,11.0,10.0,11.0,60.0,65.0,288.7538900505466
6.0,7.0,4.0,5.0,25.0,30.0,10.00271823058772
0.0,1.0,13.0,14.0,50.0,55.0,182.20465245571063
8.0,9.0,3.0,4.0,85.0,90.0,44.54950648824378
10.0,11.0,13.0,14.0,70.0,75.0,440.2300265693352
5.0,6.0,9.0,10.0,45.0,50.0,8.075141892995537
2.0,3.0,4.0,5.0,55.0,60.0,-0.6176341939887557
8.0,9.0,14.0,15.0,65.0,70.0,48.452260831682004
9.0,10.0,11.0,12.0,20.0,25.0,1766.6405836226525
0.0,1.0,10.0,11.0,85.0,90.0,11.643748224662463
10.0,11.0,1.0,2.0,70.0,75.0,17.998375932075867
11.0,12.000000099999999,10.0,11.0,30.0,35.0,104.29582002097477
0.0,1.0,10.0,11.0,20.0,25.0,106.30682176261658
11.0,12.000000099999999,2.0,3.0,25.0,30.0,1.8393487879170358
10.0,11.0,7.0,8.0,35.0,40.0,123.28911485721592
6.0,7.0,10.0,11.0,25.0,30.0,10.796675729235709
4.0,5.0,1.0,2.0,45.0,50.0,1.7344672077164769
8.0,9.0,10.0,11.0,40.0,45.0,136.75708195651833
0.0,1.0,8.0,9.0,30.0,35.0,106.88071637543248
10.0,11.0,11.0,12.0,75.0,80.0,277.4886344014532
3.0,4.0,12.0,13.0,40.0,45.0,6.183027193421193
9.0,10.0,15.0,16.0,75.0,80.0,45.107864192046634
11.0,12.000000099999999,16.0,17.000000100000001,55.0,60.0,273.02166298655317
11.0,12.000000099999999,10.0,11.0,50.0,55.0,188.16078710860643
0.0,1.0,6.0,7.0,40.0,45.0,42.77809358174376
11.0,12.000000099999999,11.0,12.0,90.0,95.0,14.45107898023425
6.0,7.0,12.0,13.0,15.0,20.0,2.864389687741676
2.0,3.0,11.0,12.0,40.0,45.0,4.878490213447833
11.0,12.000000099999999,5.0,6.0,65.0,70.0,4.581597929565989
9.0,10.0,11.0,12.0,25.0,30.0,745.0308245256401
10.0,11.0,6.0,7.0,60.0,65.0,105.31288513410567
3.0,4.0,5.0,6.0,15.0,20.0,-1.572475618456909
9.0,10.0,10.0,11.0,45.0,50.0,320.58268104554924
6.0,7.0,10.0,11.0,35.0,40.0,15.393005463666755
8.0,9.0,6.0,7.0,20.0,25.0,78.62054707296001
9.0,10.0,10.0,11.0,85.0,90.0,66.8264449018042
5.0,6.0,9.0,10.0,80.0,85.0,4.843784019323142
0.0,1.0,11.0,12.0,75.0,80.0,27.153014701431836
11.0,12.000000099999999,6.0,7.0,90.0,95.0,0.9811192288649895
2.0,3.0,13.0,14.0,60.0,65.0,1.51665912845613
2.0,3.0,9.0,10.0,25.0,30.0,1.1003141114363613
8.0,9.0,3.0,4.0,55.0,60.0,41.25338486918916
8.0,9.0,15.0,16.0,80.0,85.0,6.915722463619611
7.0,8.0,8.0,9.0,40.0,45.0,12.675571658923948
3.0,4.0,11.0,12.0,45.0,50.0,-2.695315914885816
0.0,1.0,8.0,9.0,20.0,25.0,119.42937552724749
8.0,9.0,16.0,17.000000100000001,90.0,95.0,-0.6829142940446058
9.0,10.0,13.0,14.0,40.0,45.0,615.4427285238696
11.0,12.000000099999999,9.0,10.0,15.0,20.0,8.055019542391802
1.0,2.0,11.0,12.0,50.0,55.0,1.3810370560413863
8.0,9.0,5.0,6.0,70.0,75.0,124.5903560584732
8.0,9.0,3.0,4.0,30.0,35.0,30.412169397712212
0.0,1.0,7.0,8.0,90.0,95.0,9.221064036554463
9.0,10.0,6.0,7.0,60.0,65.0,139.54586670210847
10.0,11.0,16.0,17.000000100000001,75.0,80.0,38.47011437109621
0.0,1.0,2.0,3.0,20.0,25.0,9.204560236389334
4.0,5.0,3.0,4.0,45.0,50.0,5.328684765840858
7.0,8.0,4.0,5.0,65.0,70.0,11.227645212340397
0.0,1.0,14.0,15.0,65.0,70.0,20.752457902333006
10.0,11.0,2.0,3.0,60.0,65.0,24.090840748830455
11.0,12.000000099999999,11.0,12.0,55.0,60.0,275.5836562902804
6.0,7.0,7.0,8.0,40.0,45.0,5.397541757970657
8.0,9.0,9.0,10.0,90.0,95.0,138.77334272420327
6.0,7.0,16.0,17.000000100000001,30.0,35.0,1.3916429808528474
11.0,12.000000099999999,2.0,3.0,30.0,35.0,0.6813395419732127
5.0,6.0,5.0,6.0,50.0,55.0,5.70249972242774
5.0,6.0,1.0,2.0,30.0,35.0,-1.1232692602067966
7.0,8.0,10.0,11.0,20.0,25.0,46.122450022221344
6.0,7.0,14.0,15.0,30.0,35.0,10.71658178046901
10.0,11.0,3.0,4.0,35.0,40.0,34.96816100417218
2.0,3.0,13.0,14.0,30.0,35.0,8.807698805117251
6.0,7.0,8.0,9.0,20.0,25.0,15.742290402270854
5.0,6.0,13.0,14.0,35.0,40.0,23.81577483617074
9.0,10.0,16.0,17.000000100000001,75.0,80.0,12.804789223871186
10.0,11.0,2.0,3.0,65.0,70.0,10.485071681251146
9.0,10.0,8.0,9.0,20.0,25.0,213.2949573460826
0.0,1.0,16.0,17.000000100000001,50.0,55.0,10.820760016387618
4.0,5.0,9.0,10.0,35.0,40.0,11.58660017526042
9.0,10.0,16.0,17.000000100000001,20.0,25.0,5.015498600320016
10.0,11.0,1.0,2.0,25.0,30.0,26.40450348378716
